HCHO Reading,Location,Current Date,Next Date
,Colombo Proper,2019-04-27,2019-04-28
,Colombo Proper,2019-04-28,2019-04-29
,Colombo Proper,2019-04-29,2019-04-30
,Colombo Proper,2019-04-30,2019-05-01
9.747576626042276e-05,Colombo Proper,2019-05-01,2019-05-02
,Colombo Proper,2019-05-02,2019-05-03
,Colombo Proper,2019-05-03,2019-05-04
0.0001008724552225,Colombo Proper,2019-05-04,2019-05-05
,Colombo Proper,2019-05-05,2019-05-06
3.904429319723554e-05,Colombo Proper,2019-05-06,2019-05-07
0.0001174876039439,Colombo Proper,2019-05-07,2019-05-08
0.000101303794324,Colombo Proper,2019-05-08,2019-05-09
9.939428098153852e-05,Colombo Proper,2019-05-09,2019-05-10
0.000125364158271,Colombo Proper,2019-05-10,2019-05-11
0.0001274753051841,Colombo Proper,2019-05-11,2019-05-12
8.802823548435995e-05,Colombo Proper,2019-05-12,2019-05-13
2.4982204901168622e-05,Colombo Proper,2019-05-13,2019-05-14
0.0001810438022415,Colombo Proper,2019-05-14,2019-05-15
0.0001394291724461,Colombo Proper,2019-05-15,2019-05-16
0.0001171367229027,Colombo Proper,2019-05-16,2019-05-17
0.0001095084478863,Colombo Proper,2019-05-17,2019-05-18
9.525618991159472e-05,Colombo Proper,2019-05-18,2019-05-19
8.700221402162398e-05,Colombo Proper,2019-05-19,2019-05-20
0.0003986268368399,Colombo Proper,2019-05-20,2019-05-21
,Colombo Proper,2019-05-21,2019-05-22
,Colombo Proper,2019-05-22,2019-05-23
0.0002171247684173,Colombo Proper,2019-05-23,2019-05-24
,Colombo Proper,2019-05-24,2019-05-25
0.0001897835067573,Colombo Proper,2019-05-25,2019-05-26
0.00011078022387,Colombo Proper,2019-05-26,2019-05-27
0.0001368899250486,Colombo Proper,2019-05-27,2019-05-28
0.000165996737955,Colombo Proper,2019-05-28,2019-05-29
-2.056808215846379e-05,Colombo Proper,2019-05-29,2019-05-30
0.0002179323946145,Colombo Proper,2019-05-30,2019-05-31
9.379307690791867e-05,Colombo Proper,2019-05-31,2019-06-01
7.067572073902713e-05,Colombo Proper,2019-06-01,2019-06-02
0.0001658041001064,Colombo Proper,2019-06-02,2019-06-03
0.0001609821398171,Colombo Proper,2019-06-03,2019-06-04
8.42250633206326e-05,Colombo Proper,2019-06-04,2019-06-05
,Colombo Proper,2019-06-05,2019-06-06
,Colombo Proper,2019-06-06,2019-06-07
,Colombo Proper,2019-06-07,2019-06-08
0.0001221799295052,Colombo Proper,2019-06-08,2019-06-09
0.0001843041391111,Colombo Proper,2019-06-09,2019-06-10
,Colombo Proper,2019-06-10,2019-06-11
8.17687223806277e-05,Colombo Proper,2019-06-11,2019-06-12
0.0001880614290712,Colombo Proper,2019-06-12,2019-06-13
2.3285886143280304e-05,Colombo Proper,2019-06-13,2019-06-14
8.209911205126233e-05,Colombo Proper,2019-06-14,2019-06-15
0.0001636562089987,Colombo Proper,2019-06-15,2019-06-16
,Colombo Proper,2019-06-16,2019-06-17
0.0001534455988928,Colombo Proper,2019-06-17,2019-06-18
0.000158330813573,Colombo Proper,2019-06-18,2019-06-19
0.0001450758394609,Colombo Proper,2019-06-19,2019-06-20
,Colombo Proper,2019-06-20,2019-06-21
,Colombo Proper,2019-06-21,2019-06-22
0.0001403497627398,Colombo Proper,2019-06-22,2019-06-23
1.9792269443138506e-05,Colombo Proper,2019-06-23,2019-06-24
0.0002885739086195,Colombo Proper,2019-06-24,2019-06-25
0.0001698958410235,Colombo Proper,2019-06-25,2019-06-26
-1.718882776913233e-05,Colombo Proper,2019-06-26,2019-06-27
0.0001242156863718,Colombo Proper,2019-06-27,2019-06-28
8.171133330754701e-05,Colombo Proper,2019-06-28,2019-06-29
7.340520263976472e-05,Colombo Proper,2019-06-29,2019-06-30
2.0964513707570187e-05,Colombo Proper,2019-06-30,2019-07-01
8.969739342465703e-05,Colombo Proper,2019-07-01,2019-07-02
8.080856806689084e-05,Colombo Proper,2019-07-02,2019-07-03
2.889810298407616e-05,Colombo Proper,2019-07-03,2019-07-04
8.317285235618187e-05,Colombo Proper,2019-07-04,2019-07-05
9.39126919104318e-05,Colombo Proper,2019-07-05,2019-07-06
9.547040684925105e-06,Colombo Proper,2019-07-06,2019-07-07
9.452725531817138e-07,Colombo Proper,2019-07-07,2019-07-08
0.0001606779140439,Colombo Proper,2019-07-08,2019-07-09
,Colombo Proper,2019-07-09,2019-07-10
5.047959159020286e-05,Colombo Proper,2019-07-10,2019-07-11
6.685329661024943e-05,Colombo Proper,2019-07-11,2019-07-12
0.0001352754338604,Colombo Proper,2019-07-12,2019-07-13
,Colombo Proper,2019-07-13,2019-07-14
,Colombo Proper,2019-07-14,2019-07-15
,Colombo Proper,2019-07-15,2019-07-16
9.32507996651824e-05,Colombo Proper,2019-07-16,2019-07-17
,Colombo Proper,2019-07-17,2019-07-18
,Colombo Proper,2019-07-18,2019-07-19
,Colombo Proper,2019-07-19,2019-07-20
9.77121531808704e-05,Colombo Proper,2019-07-20,2019-07-21
0.0001328017366567,Colombo Proper,2019-07-21,2019-07-22
,Colombo Proper,2019-07-22,2019-07-23
-1.0360142278733146e-05,Colombo Proper,2019-07-23,2019-07-24
5.20387301457421e-05,Colombo Proper,2019-07-24,2019-07-25
0.0001644546205319,Colombo Proper,2019-07-25,2019-07-26
0.0001707607001308,Colombo Proper,2019-07-26,2019-07-27
0.0001185044673927,Colombo Proper,2019-07-27,2019-07-28
0.0001041769215942,Colombo Proper,2019-07-28,2019-07-29
0.0001754362061189,Colombo Proper,2019-07-29,2019-07-30
4.6955253049504447e-05,Colombo Proper,2019-07-30,2019-07-31
9.259486707748456e-05,Colombo Proper,2019-07-31,2019-08-01
4.458029389653336e-05,Colombo Proper,2019-08-01,2019-08-02
,Colombo Proper,2019-08-02,2019-08-03
6.93505158442184e-05,Colombo Proper,2019-08-03,2019-08-04
-2.350630165773713e-05,Colombo Proper,2019-08-04,2019-08-05
4.396326486663663e-06,Colombo Proper,2019-08-05,2019-08-06
5.951792946298224e-05,Colombo Proper,2019-08-06,2019-08-07
0.0002358972517484,Colombo Proper,2019-08-07,2019-08-08
,Colombo Proper,2019-08-08,2019-08-09
-3.753132753502911e-05,Colombo Proper,2019-08-09,2019-08-10
,Colombo Proper,2019-08-10,2019-08-11
0.0001621829232794,Colombo Proper,2019-08-11,2019-08-12
,Colombo Proper,2019-08-12,2019-08-13
,Colombo Proper,2019-08-13,2019-08-14
5.860973694382833e-05,Colombo Proper,2019-08-14,2019-08-15
0.0001350586133809,Colombo Proper,2019-08-15,2019-08-16
,Colombo Proper,2019-08-16,2019-08-17
0.0001685731549514,Colombo Proper,2019-08-17,2019-08-18
3.706723761402327e-05,Colombo Proper,2019-08-18,2019-08-19
8.584961620742005e-05,Colombo Proper,2019-08-19,2019-08-20
8.793838791530453e-05,Colombo Proper,2019-08-20,2019-08-21
8.479952216441172e-05,Colombo Proper,2019-08-21,2019-08-22
,Colombo Proper,2019-08-22,2019-08-23
,Colombo Proper,2019-08-23,2019-08-24
0.0001512307072603,Colombo Proper,2019-08-24,2019-08-25
2.8320877798642062e-05,Colombo Proper,2019-08-25,2019-08-26
,Colombo Proper,2019-08-26,2019-08-27
,Colombo Proper,2019-08-27,2019-08-28
0.000189373458852,Colombo Proper,2019-08-28,2019-08-29
0.0003315822687,Colombo Proper,2019-08-29,2019-08-30
-0.0002291025921753,Colombo Proper,2019-08-30,2019-08-31
4.148157993699298e-05,Colombo Proper,2019-08-31,2019-09-01
1.1819308958476046e-05,Colombo Proper,2019-09-01,2019-09-02
0.0001254869544792,Colombo Proper,2019-09-02,2019-09-03
2.2278653994414338e-05,Colombo Proper,2019-09-03,2019-09-04
6.601078846206005e-05,Colombo Proper,2019-09-04,2019-09-05
6.189868745003109e-05,Colombo Proper,2019-09-05,2019-09-06
6.96768756388925e-06,Colombo Proper,2019-09-06,2019-09-07
0.0001425282227641,Colombo Proper,2019-09-07,2019-09-08
0.0001051981676809,Colombo Proper,2019-09-08,2019-09-09
7.796198665621607e-05,Colombo Proper,2019-09-09,2019-09-10
0.0001706459092882,Colombo Proper,2019-09-10,2019-09-11
,Colombo Proper,2019-09-11,2019-09-12
,Colombo Proper,2019-09-12,2019-09-13
,Colombo Proper,2019-09-13,2019-09-14
-2.7079145498339e-05,Colombo Proper,2019-09-14,2019-09-15
-0.0001084998075384,Colombo Proper,2019-09-15,2019-09-16
,Colombo Proper,2019-09-16,2019-09-17
7.293194215549228e-05,Colombo Proper,2019-09-17,2019-09-18
0.0001224324055217,Colombo Proper,2019-09-18,2019-09-19
,Colombo Proper,2019-09-19,2019-09-20
4.4304662755935576e-05,Colombo Proper,2019-09-20,2019-09-21
6.719672168285214e-05,Colombo Proper,2019-09-21,2019-09-22
,Colombo Proper,2019-09-22,2019-09-23
,Colombo Proper,2019-09-23,2019-09-24
,Colombo Proper,2019-09-24,2019-09-25
,Colombo Proper,2019-09-25,2019-09-26
0.000358217745088,Colombo Proper,2019-09-26,2019-09-27
0.0001222516306589,Colombo Proper,2019-09-27,2019-09-28
0.0002095719037861,Colombo Proper,2019-09-28,2019-09-29
0.0001578932214216,Colombo Proper,2019-09-29,2019-09-30
0.0001080054580652,Colombo Proper,2019-09-30,2019-10-01
0.0001737579768947,Colombo Proper,2019-10-01,2019-10-02
8.218956230442276e-05,Colombo Proper,2019-10-02,2019-10-03
0.000304390194455,Colombo Proper,2019-10-03,2019-10-04
4.704659868522847e-05,Colombo Proper,2019-10-04,2019-10-05
0.0001757757371135,Colombo Proper,2019-10-05,2019-10-06
,Colombo Proper,2019-10-06,2019-10-07
3.090292903243917e-05,Colombo Proper,2019-10-07,2019-10-08
0.000141664818243,Colombo Proper,2019-10-08,2019-10-09
0.0001721947790897,Colombo Proper,2019-10-09,2019-10-10
0.000192906272276,Colombo Proper,2019-10-10,2019-10-11
,Colombo Proper,2019-10-11,2019-10-12
,Colombo Proper,2019-10-12,2019-10-13
0.0001498612726906,Colombo Proper,2019-10-13,2019-10-14
8.925810029372805e-05,Colombo Proper,2019-10-14,2019-10-15
0.00018203204122,Colombo Proper,2019-10-15,2019-10-16
0.0001768249399084,Colombo Proper,2019-10-16,2019-10-17
4.544709803342311e-05,Colombo Proper,2019-10-17,2019-10-18
0.0001029842285738,Colombo Proper,2019-10-18,2019-10-19
0.000166222072496,Colombo Proper,2019-10-19,2019-10-20
6.604724330827594e-05,Colombo Proper,2019-10-20,2019-10-21
,Colombo Proper,2019-10-21,2019-10-22
,Colombo Proper,2019-10-22,2019-10-23
0.0001471854356328,Colombo Proper,2019-10-23,2019-10-24
,Colombo Proper,2019-10-24,2019-10-25
,Colombo Proper,2019-10-25,2019-10-26
,Colombo Proper,2019-10-26,2019-10-27
,Colombo Proper,2019-10-27,2019-10-28
,Colombo Proper,2019-10-28,2019-10-29
0.0002105868261531,Colombo Proper,2019-10-29,2019-10-30
,Colombo Proper,2019-10-30,2019-10-31
,Colombo Proper,2019-10-31,2019-11-01
0.0001396458115619,Colombo Proper,2019-11-01,2019-11-02
0.0001020767205157,Colombo Proper,2019-11-02,2019-11-03
,Colombo Proper,2019-11-03,2019-11-04
0.0001659270451597,Colombo Proper,2019-11-04,2019-11-05
0.0002203240319704,Colombo Proper,2019-11-05,2019-11-06
0.0001085077493071,Colombo Proper,2019-11-06,2019-11-07
0.0001533303704185,Colombo Proper,2019-11-07,2019-11-08
2.449133360208192e-05,Colombo Proper,2019-11-08,2019-11-09
,Colombo Proper,2019-11-09,2019-11-10
9.954417328117417e-05,Colombo Proper,2019-11-10,2019-11-11
0.0002464783486751,Colombo Proper,2019-11-11,2019-11-12
0.0002286748077898,Colombo Proper,2019-11-12,2019-11-13
,Colombo Proper,2019-11-13,2019-11-14
0.0001058508442953,Colombo Proper,2019-11-14,2019-11-15
0.000304956160363,Colombo Proper,2019-11-15,2019-11-16
0.0001181269595507,Colombo Proper,2019-11-16,2019-11-17
0.0002163568638083,Colombo Proper,2019-11-17,2019-11-18
0.0002562980434127,Colombo Proper,2019-11-18,2019-11-19
0.0002262293126616,Colombo Proper,2019-11-19,2019-11-20
0.0001183108649021,Colombo Proper,2019-11-20,2019-11-21
0.0002690103541566,Colombo Proper,2019-11-21,2019-11-22
0.0002406342461061,Colombo Proper,2019-11-22,2019-11-23
3.679902874864638e-05,Colombo Proper,2019-11-23,2019-11-24
5.579817723156864e-05,Colombo Proper,2019-11-24,2019-11-25
,Colombo Proper,2019-11-25,2019-11-26
0.0001413787106896,Colombo Proper,2019-11-26,2019-11-27
0.0002078347199929,Colombo Proper,2019-11-27,2019-11-28
5.68003627756596e-05,Colombo Proper,2019-11-28,2019-11-29
,Colombo Proper,2019-11-29,2019-11-30
0.0003223588282708,Colombo Proper,2019-11-30,2019-12-01
0.0001704950669758,Colombo Proper,2019-12-01,2019-12-02
0.0001486318043901,Colombo Proper,2019-12-02,2019-12-03
0.0001022840006044,Colombo Proper,2019-12-03,2019-12-04
,Colombo Proper,2019-12-04,2019-12-05
,Colombo Proper,2019-12-05,2019-12-06
0.0001322834507644,Colombo Proper,2019-12-06,2019-12-07
,Colombo Proper,2019-12-07,2019-12-08
0.0001474497060849,Colombo Proper,2019-12-08,2019-12-09
,Colombo Proper,2019-12-09,2019-12-10
0.0001859855817531,Colombo Proper,2019-12-10,2019-12-11
0.0001228435862202,Colombo Proper,2019-12-11,2019-12-12
0.0001042457855687,Colombo Proper,2019-12-12,2019-12-13
0.0002164941691222,Colombo Proper,2019-12-13,2019-12-14
0.0004215504211818,Colombo Proper,2019-12-14,2019-12-15
,Colombo Proper,2019-12-15,2019-12-16
0.00027549814347,Colombo Proper,2019-12-16,2019-12-17
0.0001214960906414,Colombo Proper,2019-12-17,2019-12-18
,Colombo Proper,2019-12-18,2019-12-19
-4.637232239424427e-05,Colombo Proper,2019-12-19,2019-12-20
,Colombo Proper,2019-12-20,2019-12-21
7.94898009867197e-05,Colombo Proper,2019-12-21,2019-12-22
,Colombo Proper,2019-12-22,2019-12-23
0.0001485055886232,Colombo Proper,2019-12-23,2019-12-24
0.0002550241906414,Colombo Proper,2019-12-24,2019-12-25
4.728911813486761e-05,Colombo Proper,2019-12-25,2019-12-26
0.0002037281242062,Colombo Proper,2019-12-26,2019-12-27
0.0002416867643049,Colombo Proper,2019-12-27,2019-12-28
0.0001144656784438,Colombo Proper,2019-12-28,2019-12-29
0.0001522148543134,Colombo Proper,2019-12-29,2019-12-30
0.0002942146156084,Colombo Proper,2019-12-30,2019-12-31
,Colombo Proper,2019-12-31,2020-01-01
0.0001909560301447,Colombo Proper,2020-01-01,2020-01-02
0.000175819716712,Colombo Proper,2020-01-02,2020-01-03
0.0001811470054066,Colombo Proper,2020-01-03,2020-01-04
0.0002221505765049,Colombo Proper,2020-01-04,2020-01-05
0.0001451638839321,Colombo Proper,2020-01-05,2020-01-06
0.0002312682960304,Colombo Proper,2020-01-06,2020-01-07
0.000165506418085,Colombo Proper,2020-01-07,2020-01-08
0.0001594447211986,Colombo Proper,2020-01-08,2020-01-09
0.0001765471459148,Colombo Proper,2020-01-09,2020-01-10
0.0002859636573313,Colombo Proper,2020-01-10,2020-01-11
8.481429740966081e-05,Colombo Proper,2020-01-11,2020-01-12
0.0001070849342063,Colombo Proper,2020-01-12,2020-01-13
0.000239419617662,Colombo Proper,2020-01-13,2020-01-14
0.0002342143239867,Colombo Proper,2020-01-14,2020-01-15
0.0002480890194684,Colombo Proper,2020-01-15,2020-01-16
,Colombo Proper,2020-01-16,2020-01-17
0.0002516535625757,Colombo Proper,2020-01-17,2020-01-18
0.0001968408803631,Colombo Proper,2020-01-18,2020-01-19
0.000342133279708,Colombo Proper,2020-01-19,2020-01-20
0.0001422912093679,Colombo Proper,2020-01-20,2020-01-21
0.0001066841920417,Colombo Proper,2020-01-21,2020-01-22
8.923695397071347e-05,Colombo Proper,2020-01-22,2020-01-23
0.0001767864040997,Colombo Proper,2020-01-23,2020-01-24
0.0002021668074626,Colombo Proper,2020-01-24,2020-01-25
0.0001754756686984,Colombo Proper,2020-01-25,2020-01-26
0.0001495594419054,Colombo Proper,2020-01-26,2020-01-27
0.0001982027954691,Colombo Proper,2020-01-27,2020-01-28
0.0002315512988484,Colombo Proper,2020-01-28,2020-01-29
0.0002020505990937,Colombo Proper,2020-01-29,2020-01-30
0.0003061261842824,Colombo Proper,2020-01-30,2020-01-31
0.0003446412323474,Colombo Proper,2020-01-31,2020-02-01
,Colombo Proper,2020-02-01,2020-02-02
0.0002660284037032,Colombo Proper,2020-02-02,2020-02-03
0.0002472165544068,Colombo Proper,2020-02-03,2020-02-04
,Colombo Proper,2020-02-04,2020-02-05
0.000440054925649,Colombo Proper,2020-02-05,2020-02-06
0.0002286302464304,Colombo Proper,2020-02-06,2020-02-07
0.000118202084601,Colombo Proper,2020-02-07,2020-02-08
0.0002355592067721,Colombo Proper,2020-02-08,2020-02-09
0.0003416936395035,Colombo Proper,2020-02-09,2020-02-10
0.0003869898402745,Colombo Proper,2020-02-10,2020-02-11
0.0001552948225782,Colombo Proper,2020-02-11,2020-02-12
0.0002317122707609,Colombo Proper,2020-02-12,2020-02-13
0.0002089000604718,Colombo Proper,2020-02-13,2020-02-14
0.0002613268290532,Colombo Proper,2020-02-14,2020-02-15
0.000303801758523,Colombo Proper,2020-02-15,2020-02-16
0.0003636691230425,Colombo Proper,2020-02-16,2020-02-17
,Colombo Proper,2020-02-17,2020-02-18
0.0003318927710119,Colombo Proper,2020-02-18,2020-02-19
0.0003606924125485,Colombo Proper,2020-02-19,2020-02-20
0.000423541582134,Colombo Proper,2020-02-20,2020-02-21
,Colombo Proper,2020-02-21,2020-02-22
0.000137693889204,Colombo Proper,2020-02-22,2020-02-23
0.000269251566778,Colombo Proper,2020-02-23,2020-02-24
0.000223191232682,Colombo Proper,2020-02-24,2020-02-25
0.0002569998392544,Colombo Proper,2020-02-25,2020-02-26
0.0004184539985649,Colombo Proper,2020-02-26,2020-02-27
0.0003476997340625,Colombo Proper,2020-02-27,2020-02-28
0.000211519513137,Colombo Proper,2020-02-28,2020-02-29
0.0003134785123514,Colombo Proper,2020-02-29,2020-03-01
0.0002889810381423,Colombo Proper,2020-03-01,2020-03-02
0.0002060890148762,Colombo Proper,2020-03-02,2020-03-03
0.0002824761524587,Colombo Proper,2020-03-03,2020-03-04
,Colombo Proper,2020-03-04,2020-03-05
0.0001900671849609,Colombo Proper,2020-03-05,2020-03-06
0.0002108390146402,Colombo Proper,2020-03-06,2020-03-07
0.0002018515323925,Colombo Proper,2020-03-07,2020-03-08
0.0002378402403791,Colombo Proper,2020-03-08,2020-03-09
0.0003327486847198,Colombo Proper,2020-03-09,2020-03-10
0.0003499292466113,Colombo Proper,2020-03-10,2020-03-11
0.0003147830822962,Colombo Proper,2020-03-11,2020-03-12
0.0002215638802353,Colombo Proper,2020-03-12,2020-03-13
0.0004833935060985,Colombo Proper,2020-03-13,2020-03-14
0.0003071506905542,Colombo Proper,2020-03-14,2020-03-15
0.0002086684833428,Colombo Proper,2020-03-15,2020-03-16
0.0002902936678157,Colombo Proper,2020-03-16,2020-03-17
0.0003156514615008,Colombo Proper,2020-03-17,2020-03-18
,Colombo Proper,2020-03-18,2020-03-19
,Colombo Proper,2020-03-19,2020-03-20
,Colombo Proper,2020-03-20,2020-03-21
0.0001596298709252,Colombo Proper,2020-03-21,2020-03-22
0.0002507782280502,Colombo Proper,2020-03-22,2020-03-23
0.0003755877640102,Colombo Proper,2020-03-23,2020-03-24
0.0002191446162801,Colombo Proper,2020-03-24,2020-03-25
0.0001738920288399,Colombo Proper,2020-03-25,2020-03-26
0.0004375847842361,Colombo Proper,2020-03-26,2020-03-27
0.0002081620022439,Colombo Proper,2020-03-27,2020-03-28
0.0003352802693489,Colombo Proper,2020-03-28,2020-03-29
0.0001863390892109,Colombo Proper,2020-03-29,2020-03-30
0.0002342340060185,Colombo Proper,2020-03-30,2020-03-31
0.0001685367646813,Colombo Proper,2020-03-31,2020-04-01
0.0001582845579832,Colombo Proper,2020-04-01,2020-04-02
0.0002478837732618,Colombo Proper,2020-04-02,2020-04-03
0.0002588460179914,Colombo Proper,2020-04-03,2020-04-04
0.0001713114595895,Colombo Proper,2020-04-04,2020-04-05
,Colombo Proper,2020-04-05,2020-04-06
0.0002127745101051,Colombo Proper,2020-04-06,2020-04-07
9.38554371256366e-05,Colombo Proper,2020-04-07,2020-04-08
0.0001365360921676,Colombo Proper,2020-04-08,2020-04-09
0.0001492311110197,Colombo Proper,2020-04-09,2020-04-10
0.0001058124670207,Colombo Proper,2020-04-10,2020-04-11
0.0001740889785322,Colombo Proper,2020-04-11,2020-04-12
0.0001601075035254,Colombo Proper,2020-04-12,2020-04-13
0.000180797177747,Colombo Proper,2020-04-13,2020-04-14
0.0002226960722198,Colombo Proper,2020-04-14,2020-04-15
4.693396476795897e-05,Colombo Proper,2020-04-15,2020-04-16
