HCHO Reading,Current Date,Next Date,Location
0.0002720768387394,2019-02-20,2019-02-21,Colombo Proper
0.0002230429464187,2019-02-21,2019-02-22,Colombo Proper
0.0003148949841717,2019-02-22,2019-02-23,Colombo Proper
0.0003274182238715,2019-02-23,2019-02-24,Colombo Proper
0.0002362989851716,2019-02-24,2019-02-25,Colombo Proper
0.0002424675429303,2019-02-25,2019-02-26,Colombo Proper
0.000156459748926,2019-02-26,2019-02-27,Colombo Proper
0.0001542016842877,2019-02-27,2019-02-28,Colombo Proper
0.0002270067709833,2019-02-28,2019-03-01,Colombo Proper
0.0001651190950583,2019-03-01,2019-03-02,Colombo Proper
0.0001651069892824,2019-03-02,2019-03-03,Colombo Proper
0.0002934140276437,2019-03-03,2019-03-04,Colombo Proper
0.0002222321497741,2019-03-04,2019-03-05,Colombo Proper
0.0004259884693025,2019-03-05,2019-03-06,Colombo Proper
0.000135851958492,2019-03-06,2019-03-07,Colombo Proper
0.0002023807303628,2019-03-07,2019-03-08,Colombo Proper
0.0001644238164367,2019-03-08,2019-03-09,Colombo Proper
0.0001650222488508,2019-03-09,2019-03-10,Colombo Proper
0.0002969609827467,2019-03-10,2019-03-11,Colombo Proper
0.0002401309050569,2019-03-11,2019-03-12,Colombo Proper
0.0002577451751777,2019-03-12,2019-03-13,Colombo Proper
0.0002548286008604,2019-03-13,2019-03-14,Colombo Proper
0.0003018449398759,2019-03-14,2019-03-15,Colombo Proper
0.0001790542755015,2019-03-15,2019-03-16,Colombo Proper
0.0003507194301071,2019-03-16,2019-03-17,Colombo Proper
0.0002494769497451,2019-03-17,2019-03-18,Colombo Proper
0.0001649132968673,2019-03-18,2019-03-19,Colombo Proper
0.0002074590335083,2019-03-19,2019-03-20,Colombo Proper
0.0002559950022304,2019-03-20,2019-03-21,Colombo Proper
0.0001648769795395,2019-03-21,2019-03-22,Colombo Proper
0.0002689655073385,2019-03-22,2019-03-23,Colombo Proper
0.000144005550838,2019-03-23,2019-03-24,Colombo Proper
0.0002204458373225,2019-03-24,2019-03-25,Colombo Proper
0.0003577663287879,2019-03-25,2019-03-26,Colombo Proper
0.0002631266925609,2019-03-26,2019-03-27,Colombo Proper
0.0003646052956171,2019-03-27,2019-03-28,Colombo Proper
0.0003906452278091,2019-03-28,2019-03-29,Colombo Proper
0.0002540006405394,2019-03-29,2019-03-30,Colombo Proper
0.0002202186895424,2019-03-30,2019-03-31,Colombo Proper
0.0001155774606754,2019-03-31,2019-04-01,Colombo Proper
0.0001234932174866,2019-04-01,2019-04-02,Colombo Proper
0.0002688230247372,2019-04-02,2019-04-03,Colombo Proper
0.0001647196044523,2019-04-03,2019-04-04,Colombo Proper
0.0002401417063094,2019-04-04,2019-04-05,Colombo Proper
0.0001694011577926,2019-04-05,2019-04-06,Colombo Proper
0.0001030405027441,2019-04-06,2019-04-07,Colombo Proper
0.00017994348916,2019-04-07,2019-04-08,Colombo Proper
0.0001938136388473,2019-04-08,2019-04-09,Colombo Proper
0.0002005766244694,2019-04-09,2019-04-10,Colombo Proper
0.0002045066130365,2019-04-10,2019-04-11,Colombo Proper
0.0002787301089676,2019-04-11,2019-04-12,Colombo Proper
0.000250075849252,2019-04-12,2019-04-13,Colombo Proper
0.000334870158729,2019-04-13,2019-04-14,Colombo Proper
0.0001645864409169,2019-04-14,2019-04-15,Colombo Proper
0.000164574335141,2019-04-15,2019-04-16,Colombo Proper
0.0001645622293651,2019-04-16,2019-04-17,Colombo Proper
0.0001645501235891,2019-04-17,2019-04-18,Colombo Proper
0.0001927819063126,2019-04-18,2019-04-19,Colombo Proper
0.0001645259120372,2019-04-19,2019-04-20,Colombo Proper
0.000144213058033,2019-04-20,2019-04-21,Colombo Proper
0.0001454167284999,2019-04-21,2019-04-22,Colombo Proper
0.0001711205695593,2019-04-22,2019-04-23,Colombo Proper
0.000293224440643,2019-04-23,2019-04-24,Colombo Proper
0.0001399382956399,2019-04-24,2019-04-25,Colombo Proper
9.581443666026756e-05,2019-04-25,2019-04-26,Colombo Proper
0.0001644411716056,2019-04-26,2019-04-27,Colombo Proper
0.0001644290658297,2019-04-27,2019-04-28,Colombo Proper
0.0001644169600538,2019-04-28,2019-04-29,Colombo Proper
0.0001644048542778,2019-04-29,2019-04-30,Colombo Proper
0.0001643927485019,2019-04-30,2019-05-01,Colombo Proper
9.747576626042276e-05,2019-05-01,2019-05-02,Colombo Proper
0.00016436853695,2019-05-02,2019-05-03,Colombo Proper
0.0001643564311741,2019-05-03,2019-05-04,Colombo Proper
0.0001008724552225,2019-05-04,2019-05-05,Colombo Proper
0.0001643322196222,2019-05-05,2019-05-06,Colombo Proper
3.904429319723554e-05,2019-05-06,2019-05-07,Colombo Proper
0.0001174876039439,2019-05-07,2019-05-08,Colombo Proper
0.000101303794324,2019-05-08,2019-05-09,Colombo Proper
9.939428098153852e-05,2019-05-09,2019-05-10,Colombo Proper
0.000125364158271,2019-05-10,2019-05-11,Colombo Proper
0.0001274753051841,2019-05-11,2019-05-12,Colombo Proper
8.802823548435995e-05,2019-05-12,2019-05-13,Colombo Proper
2.4982204901168622e-05,2019-05-13,2019-05-14,Colombo Proper
0.0001810438022415,2019-05-14,2019-05-15,Colombo Proper
0.0001394291724461,2019-05-15,2019-05-16,Colombo Proper
0.0001171367229027,2019-05-16,2019-05-17,Colombo Proper
0.0001095084478863,2019-05-17,2019-05-18,Colombo Proper
9.525618991159472e-05,2019-05-18,2019-05-19,Colombo Proper
8.700221402162398e-05,2019-05-19,2019-05-20,Colombo Proper
0.0003986268368399,2019-05-20,2019-05-21,Colombo Proper
0.0001641385272071,2019-05-21,2019-05-22,Colombo Proper
0.0001641264214312,2019-05-22,2019-05-23,Colombo Proper
0.0002171247684173,2019-05-23,2019-05-24,Colombo Proper
0.0001641022098793,2019-05-24,2019-05-25,Colombo Proper
0.0001897835067573,2019-05-25,2019-05-26,Colombo Proper
0.00011078022387,2019-05-26,2019-05-27,Colombo Proper
0.0001368899250486,2019-05-27,2019-05-28,Colombo Proper
0.000165996737955,2019-05-28,2019-05-29,Colombo Proper
-2.056808215846379e-05,2019-05-29,2019-05-30,Colombo Proper
0.0002179323946145,2019-05-30,2019-05-31,Colombo Proper
9.379307690791867e-05,2019-05-31,2019-06-01,Colombo Proper
7.067572073902713e-05,2019-06-01,2019-06-02,Colombo Proper
0.0001658041001064,2019-06-02,2019-06-03,Colombo Proper
0.0001609821398171,2019-06-03,2019-06-04,Colombo Proper
8.42250633206326e-05,2019-06-04,2019-06-05,Colombo Proper
0.000163956940568,2019-06-05,2019-06-06,Colombo Proper
0.0001639448347921,2019-06-06,2019-06-07,Colombo Proper
0.0001639327290161,2019-06-07,2019-06-08,Colombo Proper
0.0001221799295052,2019-06-08,2019-06-09,Colombo Proper
0.0001843041391111,2019-06-09,2019-06-10,Colombo Proper
0.0001638964116883,2019-06-10,2019-06-11,Colombo Proper
8.17687223806277e-05,2019-06-11,2019-06-12,Colombo Proper
0.0001880614290712,2019-06-12,2019-06-13,Colombo Proper
2.3285886143280304e-05,2019-06-13,2019-06-14,Colombo Proper
8.209911205126233e-05,2019-06-14,2019-06-15,Colombo Proper
0.0001636562089987,2019-06-15,2019-06-16,Colombo Proper
0.0001638237770327,2019-06-16,2019-06-17,Colombo Proper
0.0001534455988928,2019-06-17,2019-06-18,Colombo Proper
0.000158330813573,2019-06-18,2019-06-19,Colombo Proper
0.0001450758394609,2019-06-19,2019-06-20,Colombo Proper
0.0001637753539289,2019-06-20,2019-06-21,Colombo Proper
0.000163763248153,2019-06-21,2019-06-22,Colombo Proper
0.0001403497627398,2019-06-22,2019-06-23,Colombo Proper
1.9792269443138506e-05,2019-06-23,2019-06-24,Colombo Proper
0.0002885739086195,2019-06-24,2019-06-25,Colombo Proper
0.0001698958410235,2019-06-25,2019-06-26,Colombo Proper
-1.718882776913233e-05,2019-06-26,2019-06-27,Colombo Proper
0.0001242156863718,2019-06-27,2019-06-28,Colombo Proper
8.171133330754701e-05,2019-06-28,2019-06-29,Colombo Proper
7.340520263976472e-05,2019-06-29,2019-06-30,Colombo Proper
2.0964513707570187e-05,2019-06-30,2019-07-01,Colombo Proper
8.969739342465703e-05,2019-07-01,2019-07-02,Colombo Proper
8.080856806689084e-05,2019-07-02,2019-07-03,Colombo Proper
2.889810298407616e-05,2019-07-03,2019-07-04,Colombo Proper
8.317285235618187e-05,2019-07-04,2019-07-05,Colombo Proper
9.39126919104318e-05,2019-07-05,2019-07-06,Colombo Proper
9.547040684925105e-06,2019-07-06,2019-07-07,Colombo Proper
9.452725531817138e-07,2019-07-07,2019-07-08,Colombo Proper
0.0001606779140439,2019-07-08,2019-07-09,Colombo Proper
0.000163545344186,2019-07-09,2019-07-10,Colombo Proper
5.047959159020286e-05,2019-07-10,2019-07-11,Colombo Proper
6.685329661024943e-05,2019-07-11,2019-07-12,Colombo Proper
0.0001352754338604,2019-07-12,2019-07-13,Colombo Proper
0.0001634969210823,2019-07-13,2019-07-14,Colombo Proper
0.0001634848153063,2019-07-14,2019-07-15,Colombo Proper
0.0001634727095304,2019-07-15,2019-07-16,Colombo Proper
9.32507996651824e-05,2019-07-16,2019-07-17,Colombo Proper
0.0001634484979785,2019-07-17,2019-07-18,Colombo Proper
0.0001634363922026,2019-07-18,2019-07-19,Colombo Proper
0.0001634242864266,2019-07-19,2019-07-20,Colombo Proper
9.77121531808704e-05,2019-07-20,2019-07-21,Colombo Proper
0.0001328017366567,2019-07-21,2019-07-22,Colombo Proper
0.0001633879690988,2019-07-22,2019-07-23,Colombo Proper
-1.0360142278733146e-05,2019-07-23,2019-07-24,Colombo Proper
5.20387301457421e-05,2019-07-24,2019-07-25,Colombo Proper
0.0001644546205319,2019-07-25,2019-07-26,Colombo Proper
0.0001707607001308,2019-07-26,2019-07-27,Colombo Proper
0.0001185044673927,2019-07-27,2019-07-28,Colombo Proper
0.0001041769215942,2019-07-28,2019-07-29,Colombo Proper
0.0001754362061189,2019-07-29,2019-07-30,Colombo Proper
4.6955253049504447e-05,2019-07-30,2019-07-31,Colombo Proper
9.259486707748456e-05,2019-07-31,2019-08-01,Colombo Proper
4.458029389653336e-05,2019-08-01,2019-08-02,Colombo Proper
0.0001632548055635,2019-08-02,2019-08-03,Colombo Proper
6.93505158442184e-05,2019-08-03,2019-08-04,Colombo Proper
-2.350630165773713e-05,2019-08-04,2019-08-05,Colombo Proper
4.396326486663663e-06,2019-08-05,2019-08-06,Colombo Proper
5.951792946298224e-05,2019-08-06,2019-08-07,Colombo Proper
0.0002358972517484,2019-08-07,2019-08-08,Colombo Proper
0.0001631821709078,2019-08-08,2019-08-09,Colombo Proper
-3.753132753502911e-05,2019-08-09,2019-08-10,Colombo Proper
0.0001631579593559,2019-08-10,2019-08-11,Colombo Proper
0.0001621829232794,2019-08-11,2019-08-12,Colombo Proper
0.000163133747804,2019-08-12,2019-08-13,Colombo Proper
0.0001631216420281,2019-08-13,2019-08-14,Colombo Proper
5.860973694382833e-05,2019-08-14,2019-08-15,Colombo Proper
0.0001350586133809,2019-08-15,2019-08-16,Colombo Proper
0.0001630853247003,2019-08-16,2019-08-17,Colombo Proper
0.0001685731549514,2019-08-17,2019-08-18,Colombo Proper
3.706723761402327e-05,2019-08-18,2019-08-19,Colombo Proper
8.584961620742005e-05,2019-08-19,2019-08-20,Colombo Proper
8.793838791530453e-05,2019-08-20,2019-08-21,Colombo Proper
8.479952216441172e-05,2019-08-21,2019-08-22,Colombo Proper
0.0001630126900446,2019-08-22,2019-08-23,Colombo Proper
0.0001630005842687,2019-08-23,2019-08-24,Colombo Proper
0.0001512307072603,2019-08-24,2019-08-25,Colombo Proper
2.8320877798642062e-05,2019-08-25,2019-08-26,Colombo Proper
0.0001629642669409,2019-08-26,2019-08-27,Colombo Proper
0.0001629521611649,2019-08-27,2019-08-28,Colombo Proper
0.000189373458852,2019-08-28,2019-08-29,Colombo Proper
0.0003315822687,2019-08-29,2019-08-30,Colombo Proper
-0.0002291025921753,2019-08-30,2019-08-31,Colombo Proper
4.148157993699298e-05,2019-08-31,2019-09-01,Colombo Proper
1.1819308958476046e-05,2019-09-01,2019-09-02,Colombo Proper
0.0001254869544792,2019-09-02,2019-09-03,Colombo Proper
2.2278653994414338e-05,2019-09-03,2019-09-04,Colombo Proper
6.601078846206005e-05,2019-09-04,2019-09-05,Colombo Proper
6.189868745003109e-05,2019-09-05,2019-09-06,Colombo Proper
6.96768756388925e-06,2019-09-06,2019-09-07,Colombo Proper
0.0001425282227641,2019-09-07,2019-09-08,Colombo Proper
0.0001051981676809,2019-09-08,2019-09-09,Colombo Proper
7.796198665621607e-05,2019-09-09,2019-09-10,Colombo Proper
0.0001706459092882,2019-09-10,2019-09-11,Colombo Proper
0.0001627705745258,2019-09-11,2019-09-12,Colombo Proper
0.0001627584687499,2019-09-12,2019-09-13,Colombo Proper
0.0001627463629739,2019-09-13,2019-09-14,Colombo Proper
-2.7079145498339e-05,2019-09-14,2019-09-15,Colombo Proper
-0.0001084998075384,2019-09-15,2019-09-16,Colombo Proper
0.0001627100456461,2019-09-16,2019-09-17,Colombo Proper
7.293194215549228e-05,2019-09-17,2019-09-18,Colombo Proper
0.0001224324055217,2019-09-18,2019-09-19,Colombo Proper
0.0001626737283183,2019-09-19,2019-09-20,Colombo Proper
4.4304662755935576e-05,2019-09-20,2019-09-21,Colombo Proper
6.719672168285214e-05,2019-09-21,2019-09-22,Colombo Proper
0.0001626374109905,2019-09-22,2019-09-23,Colombo Proper
0.0001626253052145,2019-09-23,2019-09-24,Colombo Proper
0.0001626131994386,2019-09-24,2019-09-25,Colombo Proper
0.0001626010936627,2019-09-25,2019-09-26,Colombo Proper
0.000358217745088,2019-09-26,2019-09-27,Colombo Proper
0.0001222516306589,2019-09-27,2019-09-28,Colombo Proper
0.0002095719037861,2019-09-28,2019-09-29,Colombo Proper
0.0001578932214216,2019-09-29,2019-09-30,Colombo Proper
0.0001080054580652,2019-09-30,2019-10-01,Colombo Proper
0.0001737579768947,2019-10-01,2019-10-02,Colombo Proper
8.218956230442276e-05,2019-10-02,2019-10-03,Colombo Proper
0.000304390194455,2019-10-03,2019-10-04,Colombo Proper
4.704659868522847e-05,2019-10-04,2019-10-05,Colombo Proper
0.0001757757371135,2019-10-05,2019-10-06,Colombo Proper
0.0001624679301273,2019-10-06,2019-10-07,Colombo Proper
3.090292903243917e-05,2019-10-07,2019-10-08,Colombo Proper
0.000141664818243,2019-10-08,2019-10-09,Colombo Proper
0.0001721947790897,2019-10-09,2019-10-10,Colombo Proper
0.000192906272276,2019-10-10,2019-10-11,Colombo Proper
0.0001624074012476,2019-10-11,2019-10-12,Colombo Proper
0.0001623952954717,2019-10-12,2019-10-13,Colombo Proper
0.0001498612726906,2019-10-13,2019-10-14,Colombo Proper
8.925810029372805e-05,2019-10-14,2019-10-15,Colombo Proper
0.00018203204122,2019-10-15,2019-10-16,Colombo Proper
0.0001768249399084,2019-10-16,2019-10-17,Colombo Proper
4.544709803342311e-05,2019-10-17,2019-10-18,Colombo Proper
0.0001029842285738,2019-10-18,2019-10-19,Colombo Proper
0.000166222072496,2019-10-19,2019-10-20,Colombo Proper
6.604724330827594e-05,2019-10-20,2019-10-21,Colombo Proper
0.0001622863434882,2019-10-21,2019-10-22,Colombo Proper
0.0001622742377123,2019-10-22,2019-10-23,Colombo Proper
0.0001471854356328,2019-10-23,2019-10-24,Colombo Proper
0.0001622500261604,2019-10-24,2019-10-25,Colombo Proper
0.0001622379203844,2019-10-25,2019-10-26,Colombo Proper
0.0001622258146085,2019-10-26,2019-10-27,Colombo Proper
0.0001622137088325,2019-10-27,2019-10-28,Colombo Proper
0.0001622016030566,2019-10-28,2019-10-29,Colombo Proper
0.0002105868261531,2019-10-29,2019-10-30,Colombo Proper
0.0001621773915047,2019-10-30,2019-10-31,Colombo Proper
0.0001621652857288,2019-10-31,2019-11-01,Colombo Proper
0.0001396458115619,2019-11-01,2019-11-02,Colombo Proper
0.0001020767205157,2019-11-02,2019-11-03,Colombo Proper
0.000162128968401,2019-11-03,2019-11-04,Colombo Proper
0.0001659270451597,2019-11-04,2019-11-05,Colombo Proper
0.0002203240319704,2019-11-05,2019-11-06,Colombo Proper
0.0001085077493071,2019-11-06,2019-11-07,Colombo Proper
0.0001533303704185,2019-11-07,2019-11-08,Colombo Proper
2.449133360208192e-05,2019-11-08,2019-11-09,Colombo Proper
0.0001620563337453,2019-11-09,2019-11-10,Colombo Proper
9.954417328117417e-05,2019-11-10,2019-11-11,Colombo Proper
0.0002464783486751,2019-11-11,2019-11-12,Colombo Proper
0.0002286748077898,2019-11-12,2019-11-13,Colombo Proper
0.0001620079106416,2019-11-13,2019-11-14,Colombo Proper
0.0001058508442953,2019-11-14,2019-11-15,Colombo Proper
0.000304956160363,2019-11-15,2019-11-16,Colombo Proper
0.0001181269595507,2019-11-16,2019-11-17,Colombo Proper
0.0002163568638083,2019-11-17,2019-11-18,Colombo Proper
0.0002562980434127,2019-11-18,2019-11-19,Colombo Proper
0.0002262293126616,2019-11-19,2019-11-20,Colombo Proper
0.0001183108649021,2019-11-20,2019-11-21,Colombo Proper
0.0002690103541566,2019-11-21,2019-11-22,Colombo Proper
0.0002406342461061,2019-11-22,2019-11-23,Colombo Proper
3.679902874864638e-05,2019-11-23,2019-11-24,Colombo Proper
5.579817723156864e-05,2019-11-24,2019-11-25,Colombo Proper
0.0001618626413303,2019-11-25,2019-11-26,Colombo Proper
0.0001413787106896,2019-11-26,2019-11-27,Colombo Proper
0.0002078347199929,2019-11-27,2019-11-28,Colombo Proper
5.68003627756596e-05,2019-11-28,2019-11-29,Colombo Proper
0.0001618142182265,2019-11-29,2019-11-30,Colombo Proper
0.0003223588282708,2019-11-30,2019-12-01,Colombo Proper
0.0001704950669758,2019-12-01,2019-12-02,Colombo Proper
0.0001486318043901,2019-12-02,2019-12-03,Colombo Proper
0.0001022840006044,2019-12-03,2019-12-04,Colombo Proper
0.0001617536893468,2019-12-04,2019-12-05,Colombo Proper
0.0001617415835709,2019-12-05,2019-12-06,Colombo Proper
0.0001322834507644,2019-12-06,2019-12-07,Colombo Proper
0.000161717372019,2019-12-07,2019-12-08,Colombo Proper
0.0001474497060849,2019-12-08,2019-12-09,Colombo Proper
0.0001616931604671,2019-12-09,2019-12-10,Colombo Proper
0.0001859855817531,2019-12-10,2019-12-11,Colombo Proper
0.0001228435862202,2019-12-11,2019-12-12,Colombo Proper
0.0001042457855687,2019-12-12,2019-12-13,Colombo Proper
0.0002164941691222,2019-12-13,2019-12-14,Colombo Proper
0.0004215504211818,2019-12-14,2019-12-15,Colombo Proper
0.0001616205258115,2019-12-15,2019-12-16,Colombo Proper
0.00027549814347,2019-12-16,2019-12-17,Colombo Proper
0.0001214960906414,2019-12-17,2019-12-18,Colombo Proper
0.0001615842084836,2019-12-18,2019-12-19,Colombo Proper
-4.637232239424427e-05,2019-12-19,2019-12-20,Colombo Proper
0.0001615599969317,2019-12-20,2019-12-21,Colombo Proper
7.94898009867197e-05,2019-12-21,2019-12-22,Colombo Proper
0.0001615357853799,2019-12-22,2019-12-23,Colombo Proper
0.0001485055886232,2019-12-23,2019-12-24,Colombo Proper
0.0002550241906414,2019-12-24,2019-12-25,Colombo Proper
4.728911813486761e-05,2019-12-25,2019-12-26,Colombo Proper
0.0002037281242062,2019-12-26,2019-12-27,Colombo Proper
0.0002416867643049,2019-12-27,2019-12-28,Colombo Proper
0.0001144656784438,2019-12-28,2019-12-29,Colombo Proper
0.0001522148543134,2019-12-29,2019-12-30,Colombo Proper
0.0002942146156084,2019-12-30,2019-12-31,Colombo Proper
0.0001614268333964,2019-12-31,2020-01-01,Colombo Proper
0.0001909560301447,2020-01-01,2020-01-02,Colombo Proper
0.000175819716712,2020-01-02,2020-01-03,Colombo Proper
0.0001811470054066,2020-01-03,2020-01-04,Colombo Proper
0.0002221505765049,2020-01-04,2020-01-05,Colombo Proper
0.0001451638839321,2020-01-05,2020-01-06,Colombo Proper
0.0002312682960304,2020-01-06,2020-01-07,Colombo Proper
0.000165506418085,2020-01-07,2020-01-08,Colombo Proper
0.0001594447211986,2020-01-08,2020-01-09,Colombo Proper
0.0001765471459148,2020-01-09,2020-01-10,Colombo Proper
0.0002859636573313,2020-01-10,2020-01-11,Colombo Proper
8.481429740966081e-05,2020-01-11,2020-01-12,Colombo Proper
0.0001070849342063,2020-01-12,2020-01-13,Colombo Proper
0.000239419617662,2020-01-13,2020-01-14,Colombo Proper
0.0002342143239867,2020-01-14,2020-01-15,Colombo Proper
0.0002480890194684,2020-01-15,2020-01-16,Colombo Proper
0.0001612331409813,2020-01-16,2020-01-17,Colombo Proper
0.0002516535625757,2020-01-17,2020-01-18,Colombo Proper
0.0001968408803631,2020-01-18,2020-01-19,Colombo Proper
0.000342133279708,2020-01-19,2020-01-20,Colombo Proper
0.0001422912093679,2020-01-20,2020-01-21,Colombo Proper
0.0001066841920417,2020-01-21,2020-01-22,Colombo Proper
8.923695397071347e-05,2020-01-22,2020-01-23,Colombo Proper
0.0001767864040997,2020-01-23,2020-01-24,Colombo Proper
0.0002021668074626,2020-01-24,2020-01-25,Colombo Proper
0.0001754756686984,2020-01-25,2020-01-26,Colombo Proper
0.0001495594419054,2020-01-26,2020-01-27,Colombo Proper
0.0001982027954691,2020-01-27,2020-01-28,Colombo Proper
0.0002315512988484,2020-01-28,2020-01-29,Colombo Proper
0.0002020505990937,2020-01-29,2020-01-30,Colombo Proper
0.0003061261842824,2020-01-30,2020-01-31,Colombo Proper
0.0003446412323474,2020-01-31,2020-02-01,Colombo Proper
0.0001610394485663,2020-02-01,2020-02-02,Colombo Proper
0.0002660284037032,2020-02-02,2020-02-03,Colombo Proper
0.0002472165544068,2020-02-03,2020-02-04,Colombo Proper
0.0001610031312385,2020-02-04,2020-02-05,Colombo Proper
0.000440054925649,2020-02-05,2020-02-06,Colombo Proper
0.0002286302464304,2020-02-06,2020-02-07,Colombo Proper
0.000118202084601,2020-02-07,2020-02-08,Colombo Proper
0.0002355592067721,2020-02-08,2020-02-09,Colombo Proper
0.0003416936395035,2020-02-09,2020-02-10,Colombo Proper
0.0003869898402745,2020-02-10,2020-02-11,Colombo Proper
0.0001552948225782,2020-02-11,2020-02-12,Colombo Proper
0.0002317122707609,2020-02-12,2020-02-13,Colombo Proper
0.0002089000604718,2020-02-13,2020-02-14,Colombo Proper
0.0002613268290532,2020-02-14,2020-02-15,Colombo Proper
0.000303801758523,2020-02-15,2020-02-16,Colombo Proper
0.0003636691230425,2020-02-16,2020-02-17,Colombo Proper
0.0001608457561512,2020-02-17,2020-02-18,Colombo Proper
0.0003318927710119,2020-02-18,2020-02-19,Colombo Proper
0.0003606924125485,2020-02-19,2020-02-20,Colombo Proper
0.000423541582134,2020-02-20,2020-02-21,Colombo Proper
0.0001607973330475,2020-02-21,2020-02-22,Colombo Proper
0.000137693889204,2020-02-22,2020-02-23,Colombo Proper
0.000269251566778,2020-02-23,2020-02-24,Colombo Proper
0.000223191232682,2020-02-24,2020-02-25,Colombo Proper
0.0002569998392544,2020-02-25,2020-02-26,Colombo Proper
0.0004184539985649,2020-02-26,2020-02-27,Colombo Proper
0.0003476997340625,2020-02-27,2020-02-28,Colombo Proper
0.000211519513137,2020-02-28,2020-02-29,Colombo Proper
0.0003134785123514,2020-02-29,2020-03-01,Colombo Proper
0.0002889810381423,2020-03-01,2020-03-02,Colombo Proper
0.0002060890148762,2020-03-02,2020-03-03,Colombo Proper
0.0002824761524587,2020-03-03,2020-03-04,Colombo Proper
0.0001606520637362,2020-03-04,2020-03-05,Colombo Proper
0.0001900671849609,2020-03-05,2020-03-06,Colombo Proper
0.0002108390146402,2020-03-06,2020-03-07,Colombo Proper
0.0002018515323925,2020-03-07,2020-03-08,Colombo Proper
0.0002378402403791,2020-03-08,2020-03-09,Colombo Proper
0.0003327486847198,2020-03-09,2020-03-10,Colombo Proper
0.0003499292466113,2020-03-10,2020-03-11,Colombo Proper
0.0003147830822962,2020-03-11,2020-03-12,Colombo Proper
0.0002215638802353,2020-03-12,2020-03-13,Colombo Proper
0.0004833935060985,2020-03-13,2020-03-14,Colombo Proper
0.0003071506905542,2020-03-14,2020-03-15,Colombo Proper
0.0002086684833428,2020-03-15,2020-03-16,Colombo Proper
0.0002902936678157,2020-03-16,2020-03-17,Colombo Proper
0.0003156514615008,2020-03-17,2020-03-18,Colombo Proper
0.000160482582873,2020-03-18,2020-03-19,Colombo Proper
0.0001604704770971,2020-03-19,2020-03-20,Colombo Proper
0.0001604583713211,2020-03-20,2020-03-21,Colombo Proper
0.0001596298709252,2020-03-21,2020-03-22,Colombo Proper
0.0002507782280502,2020-03-22,2020-03-23,Colombo Proper
