HCHO Reading,Location,Current Date,Next Date
0.0002361983539606,Kurunegala Proper,2019-02-24,2019-02-25
8.145316466296842e-05,Kurunegala Proper,2019-02-25,2019-02-26
0.0001796735993672,Kurunegala Proper,2019-02-26,2019-02-27
0.0002322736580558,Kurunegala Proper,2019-02-27,2019-02-28
,Kurunegala Proper,2019-02-28,2019-03-01
,Kurunegala Proper,2019-03-01,2019-03-02
0.0002262031094414,Kurunegala Proper,2019-03-02,2019-03-03
0.0001259866889363,Kurunegala Proper,2019-03-03,2019-03-04
0.0001714544313468,Kurunegala Proper,2019-03-04,2019-03-05
0.0001342028527037,Kurunegala Proper,2019-03-05,2019-03-06
0.0001580027758568,Kurunegala Proper,2019-03-06,2019-03-07
0.0001892068657825,Kurunegala Proper,2019-03-07,2019-03-08
0.0001039425656943,Kurunegala Proper,2019-03-08,2019-03-09
,Kurunegala Proper,2019-03-09,2019-03-10
0.0001568034910526,Kurunegala Proper,2019-03-10,2019-03-11
0.0002545370341487,Kurunegala Proper,2019-03-11,2019-03-12
0.0001662309292288,Kurunegala Proper,2019-03-12,2019-03-13
0.0003549058798361,Kurunegala Proper,2019-03-13,2019-03-14
0.000265097141989,Kurunegala Proper,2019-03-14,2019-03-15
0.0002519274524677,Kurunegala Proper,2019-03-15,2019-03-16
0.0001508674249008,Kurunegala Proper,2019-03-16,2019-03-17
0.0001988515444004,Kurunegala Proper,2019-03-17,2019-03-18
0.0001031316549134,Kurunegala Proper,2019-03-18,2019-03-19
0.0002291439663551,Kurunegala Proper,2019-03-19,2019-03-20
0.0002245213685455,Kurunegala Proper,2019-03-20,2019-03-21
,Kurunegala Proper,2019-03-21,2019-03-22
0.0002345326298606,Kurunegala Proper,2019-03-22,2019-03-23
0.0002848332356072,Kurunegala Proper,2019-03-23,2019-03-24
0.0001985107134155,Kurunegala Proper,2019-03-24,2019-03-25
0.0001921681911026,Kurunegala Proper,2019-03-25,2019-03-26
0.0002917578396021,Kurunegala Proper,2019-03-26,2019-03-27
0.0004375629936587,Kurunegala Proper,2019-03-27,2019-03-28
0.0002076575167296,Kurunegala Proper,2019-03-28,2019-03-29
0.0003537468371026,Kurunegala Proper,2019-03-29,2019-03-30
0.0003155841150722,Kurunegala Proper,2019-03-30,2019-03-31
0.0002005128354287,Kurunegala Proper,2019-03-31,2019-04-01
0.0001913736846052,Kurunegala Proper,2019-04-01,2019-04-02
0.0002292592673599,Kurunegala Proper,2019-04-02,2019-04-03
0.0001856483874482,Kurunegala Proper,2019-04-03,2019-04-04
0.0001997694690952,Kurunegala Proper,2019-04-04,2019-04-05
0.0001986475720932,Kurunegala Proper,2019-04-05,2019-04-06
0.0002038335707743,Kurunegala Proper,2019-04-06,2019-04-07
0.0002632298358881,Kurunegala Proper,2019-04-07,2019-04-08
0.0002901479325215,Kurunegala Proper,2019-04-08,2019-04-09
0.0001645179947213,Kurunegala Proper,2019-04-09,2019-04-10
0.0001457744638877,Kurunegala Proper,2019-04-10,2019-04-11
,Kurunegala Proper,2019-04-11,2019-04-12
0.00023470977033,Kurunegala Proper,2019-04-12,2019-04-13
0.0002282964378382,Kurunegala Proper,2019-04-13,2019-04-14
,Kurunegala Proper,2019-04-14,2019-04-15
,Kurunegala Proper,2019-04-15,2019-04-16
,Kurunegala Proper,2019-04-16,2019-04-17
,Kurunegala Proper,2019-04-17,2019-04-18
0.0002162962247226,Kurunegala Proper,2019-04-18,2019-04-19
0.0002595917978659,Kurunegala Proper,2019-04-19,2019-04-20
,Kurunegala Proper,2019-04-20,2019-04-21
0.0001301541911352,Kurunegala Proper,2019-04-21,2019-04-22
0.0001844679986247,Kurunegala Proper,2019-04-22,2019-04-23
0.0002139409536759,Kurunegala Proper,2019-04-23,2019-04-24
0.0001655682962151,Kurunegala Proper,2019-04-24,2019-04-25
0.0004791311803273,Kurunegala Proper,2019-04-25,2019-04-26
0.0001514479517936,Kurunegala Proper,2019-04-26,2019-04-27
,Kurunegala Proper,2019-04-27,2019-04-28
0.0001933094048709,Kurunegala Proper,2019-04-28,2019-04-29
,Kurunegala Proper,2019-04-29,2019-04-30
,Kurunegala Proper,2019-04-30,2019-05-01
0.0001575081949626,Kurunegala Proper,2019-05-01,2019-05-02
0.0001803331106202,Kurunegala Proper,2019-05-02,2019-05-03
,Kurunegala Proper,2019-05-03,2019-05-04
0.0002185603449485,Kurunegala Proper,2019-05-04,2019-05-05
8.02505700569093e-05,Kurunegala Proper,2019-05-05,2019-05-06
0.0001420565734228,Kurunegala Proper,2019-05-06,2019-05-07
0.0001650123219606,Kurunegala Proper,2019-05-07,2019-05-08
0.0001460277152315,Kurunegala Proper,2019-05-08,2019-05-09
0.0001493288295852,Kurunegala Proper,2019-05-09,2019-05-10
0.0002057718166517,Kurunegala Proper,2019-05-10,2019-05-11
0.0001641032775009,Kurunegala Proper,2019-05-11,2019-05-12
0.0001183245679523,Kurunegala Proper,2019-05-12,2019-05-13
0.000132961175467,Kurunegala Proper,2019-05-13,2019-05-14
7.061668788806564e-05,Kurunegala Proper,2019-05-14,2019-05-15
0.0001099983599625,Kurunegala Proper,2019-05-15,2019-05-16
0.00014039193757,Kurunegala Proper,2019-05-16,2019-05-17
9.796423680909052e-05,Kurunegala Proper,2019-05-17,2019-05-18
0.0001672252690382,Kurunegala Proper,2019-05-18,2019-05-19
0.0001708734532433,Kurunegala Proper,2019-05-19,2019-05-20
0.0001702025749611,Kurunegala Proper,2019-05-20,2019-05-21
8.681519324789669e-05,Kurunegala Proper,2019-05-21,2019-05-22
,Kurunegala Proper,2019-05-22,2019-05-23
0.0001317915208436,Kurunegala Proper,2019-05-23,2019-05-24
0.0001478469051026,Kurunegala Proper,2019-05-24,2019-05-25
5.233601288103446e-05,Kurunegala Proper,2019-05-25,2019-05-26
6.244214568722449e-05,Kurunegala Proper,2019-05-26,2019-05-27
0.0001554720535695,Kurunegala Proper,2019-05-27,2019-05-28
0.0001478338478629,Kurunegala Proper,2019-05-28,2019-05-29
0.0002594716110907,Kurunegala Proper,2019-05-29,2019-05-30
0.0001839537987904,Kurunegala Proper,2019-05-30,2019-05-31
0.0001362219972734,Kurunegala Proper,2019-05-31,2019-06-01
0.00029028932252,Kurunegala Proper,2019-06-01,2019-06-02
8.689925325647776e-05,Kurunegala Proper,2019-06-02,2019-06-03
5.326767952292086e-05,Kurunegala Proper,2019-06-03,2019-06-04
-0.0001218123652506,Kurunegala Proper,2019-06-04,2019-06-05
0.0001831308562142,Kurunegala Proper,2019-06-05,2019-06-06
0.0001107527266757,Kurunegala Proper,2019-06-06,2019-06-07
,Kurunegala Proper,2019-06-07,2019-06-08
0.0001016282390748,Kurunegala Proper,2019-06-08,2019-06-09
0.0001031225757099,Kurunegala Proper,2019-06-09,2019-06-10
7.052022641624787e-05,Kurunegala Proper,2019-06-10,2019-06-11
,Kurunegala Proper,2019-06-11,2019-06-12
7.641586794332751e-05,Kurunegala Proper,2019-06-12,2019-06-13
9.911230747740838e-05,Kurunegala Proper,2019-06-13,2019-06-14
4.476508603528659e-05,Kurunegala Proper,2019-06-14,2019-06-15
8.874790674644237e-05,Kurunegala Proper,2019-06-15,2019-06-16
0.0001036898047182,Kurunegala Proper,2019-06-16,2019-06-17
6.254904112252405e-05,Kurunegala Proper,2019-06-17,2019-06-18
4.044776585398717e-05,Kurunegala Proper,2019-06-18,2019-06-19
8.137699574065275e-05,Kurunegala Proper,2019-06-19,2019-06-20
6.486313851680483e-05,Kurunegala Proper,2019-06-20,2019-06-21
,Kurunegala Proper,2019-06-21,2019-06-22
6.276923714177916e-05,Kurunegala Proper,2019-06-22,2019-06-23
3.975250153742814e-06,Kurunegala Proper,2019-06-23,2019-06-24
2.350395803767515e-05,Kurunegala Proper,2019-06-24,2019-06-25
,Kurunegala Proper,2019-06-25,2019-06-26
,Kurunegala Proper,2019-06-26,2019-06-27
9.21571666151843e-05,Kurunegala Proper,2019-06-27,2019-06-28
6.881439911210648e-05,Kurunegala Proper,2019-06-28,2019-06-29
4.0286492569713336e-05,Kurunegala Proper,2019-06-29,2019-06-30
9.635928192938444e-05,Kurunegala Proper,2019-06-30,2019-07-01
0.0001139054980655,Kurunegala Proper,2019-07-01,2019-07-02
-3.141104389214888e-05,Kurunegala Proper,2019-07-02,2019-07-03
9.606986007138548e-05,Kurunegala Proper,2019-07-03,2019-07-04
0.0001960435483633,Kurunegala Proper,2019-07-04,2019-07-05
0.0001459304130623,Kurunegala Proper,2019-07-05,2019-07-06
0.0001095716652343,Kurunegala Proper,2019-07-06,2019-07-07
8.79497175326613e-05,Kurunegala Proper,2019-07-07,2019-07-08
9.495055021976353e-05,Kurunegala Proper,2019-07-08,2019-07-09
5.126272274868695e-05,Kurunegala Proper,2019-07-09,2019-07-10
,Kurunegala Proper,2019-07-10,2019-07-11
0.0001034305735962,Kurunegala Proper,2019-07-11,2019-07-12
0.0001479718659731,Kurunegala Proper,2019-07-12,2019-07-13
,Kurunegala Proper,2019-07-13,2019-07-14
0.0001180037843603,Kurunegala Proper,2019-07-14,2019-07-15
,Kurunegala Proper,2019-07-15,2019-07-16
6.381705256895567e-05,Kurunegala Proper,2019-07-16,2019-07-17
,Kurunegala Proper,2019-07-17,2019-07-18
,Kurunegala Proper,2019-07-18,2019-07-19
,Kurunegala Proper,2019-07-19,2019-07-20
0.0001185178480227,Kurunegala Proper,2019-07-20,2019-07-21
6.974881398491561e-05,Kurunegala Proper,2019-07-21,2019-07-22
,Kurunegala Proper,2019-07-22,2019-07-23
,Kurunegala Proper,2019-07-23,2019-07-24
0.0001310857688385,Kurunegala Proper,2019-07-24,2019-07-25
,Kurunegala Proper,2019-07-25,2019-07-26
0.0002642736307096,Kurunegala Proper,2019-07-26,2019-07-27
0.0001146819336316,Kurunegala Proper,2019-07-27,2019-07-28
5.229923836426428e-05,Kurunegala Proper,2019-07-28,2019-07-29
0.0001509563424204,Kurunegala Proper,2019-07-29,2019-07-30
6.217228796589053e-05,Kurunegala Proper,2019-07-30,2019-07-31
0.0002305019175293,Kurunegala Proper,2019-07-31,2019-08-01
0.0001395386754656,Kurunegala Proper,2019-08-01,2019-08-02
,Kurunegala Proper,2019-08-02,2019-08-03
7.318949563755295e-05,Kurunegala Proper,2019-08-03,2019-08-04
0.0001355912774878,Kurunegala Proper,2019-08-04,2019-08-05
,Kurunegala Proper,2019-08-05,2019-08-06
0.0001834443391999,Kurunegala Proper,2019-08-06,2019-08-07
0.0001614629767598,Kurunegala Proper,2019-08-07,2019-08-08
,Kurunegala Proper,2019-08-08,2019-08-09
9.992599379822794e-06,Kurunegala Proper,2019-08-09,2019-08-10
,Kurunegala Proper,2019-08-10,2019-08-11
,Kurunegala Proper,2019-08-11,2019-08-12
0.0001875035522971,Kurunegala Proper,2019-08-12,2019-08-13
,Kurunegala Proper,2019-08-13,2019-08-14
0.000124756102564,Kurunegala Proper,2019-08-14,2019-08-15
0.000145433951862,Kurunegala Proper,2019-08-15,2019-08-16
9.525990797175922e-05,Kurunegala Proper,2019-08-16,2019-08-17
,Kurunegala Proper,2019-08-17,2019-08-18
0.0001130942443264,Kurunegala Proper,2019-08-18,2019-08-19
0.0001739739424623,Kurunegala Proper,2019-08-19,2019-08-20
5.130698373615829e-06,Kurunegala Proper,2019-08-20,2019-08-21
,Kurunegala Proper,2019-08-21,2019-08-22
,Kurunegala Proper,2019-08-22,2019-08-23
,Kurunegala Proper,2019-08-23,2019-08-24
,Kurunegala Proper,2019-08-24,2019-08-25
-6.727133903549927e-05,Kurunegala Proper,2019-08-25,2019-08-26
,Kurunegala Proper,2019-08-26,2019-08-27
0.0001135170721962,Kurunegala Proper,2019-08-27,2019-08-28
-4.308123970986344e-05,Kurunegala Proper,2019-08-28,2019-08-29
0.0001104637713985,Kurunegala Proper,2019-08-29,2019-08-30
2.657739671199097e-05,Kurunegala Proper,2019-08-30,2019-08-31
6.707956752554541e-05,Kurunegala Proper,2019-08-31,2019-09-01
8.918204765018657e-05,Kurunegala Proper,2019-09-01,2019-09-02
-1.104408623759721e-05,Kurunegala Proper,2019-09-02,2019-09-03
,Kurunegala Proper,2019-09-03,2019-09-04
6.655727948340817e-05,Kurunegala Proper,2019-09-04,2019-09-05
,Kurunegala Proper,2019-09-05,2019-09-06
,Kurunegala Proper,2019-09-06,2019-09-07
5.719395261656927e-05,Kurunegala Proper,2019-09-07,2019-09-08
8.98148777864881e-05,Kurunegala Proper,2019-09-08,2019-09-09
0.0001340254792386,Kurunegala Proper,2019-09-09,2019-09-10
0.0001160963242857,Kurunegala Proper,2019-09-10,2019-09-11
,Kurunegala Proper,2019-09-11,2019-09-12
,Kurunegala Proper,2019-09-12,2019-09-13
,Kurunegala Proper,2019-09-13,2019-09-14
,Kurunegala Proper,2019-09-14,2019-09-15
,Kurunegala Proper,2019-09-15,2019-09-16
,Kurunegala Proper,2019-09-16,2019-09-17
,Kurunegala Proper,2019-09-17,2019-09-18
5.674733620253392e-05,Kurunegala Proper,2019-09-18,2019-09-19
6.506322566497633e-05,Kurunegala Proper,2019-09-19,2019-09-20
,Kurunegala Proper,2019-09-20,2019-09-21
9.24937068696125e-05,Kurunegala Proper,2019-09-21,2019-09-22
1.810667997470515e-05,Kurunegala Proper,2019-09-22,2019-09-23
,Kurunegala Proper,2019-09-23,2019-09-24
0.0001749232296563,Kurunegala Proper,2019-09-24,2019-09-25
,Kurunegala Proper,2019-09-25,2019-09-26
,Kurunegala Proper,2019-09-26,2019-09-27
3.371025041083115e-05,Kurunegala Proper,2019-09-27,2019-09-28
0.0004221958498841,Kurunegala Proper,2019-09-28,2019-09-29
8.70373120955856e-05,Kurunegala Proper,2019-09-29,2019-09-30
0.0001454748162583,Kurunegala Proper,2019-09-30,2019-10-01
6.443466264349476e-05,Kurunegala Proper,2019-10-01,2019-10-02
0.0001077302567442,Kurunegala Proper,2019-10-02,2019-10-03
,Kurunegala Proper,2019-10-03,2019-10-04
0.0002009898888507,Kurunegala Proper,2019-10-04,2019-10-05
0.000258893463331,Kurunegala Proper,2019-10-05,2019-10-06
-1.4490360911167954e-07,Kurunegala Proper,2019-10-06,2019-10-07
6.019926816415872e-05,Kurunegala Proper,2019-10-07,2019-10-08
6.614159004638946e-05,Kurunegala Proper,2019-10-08,2019-10-09
0.0001017636188686,Kurunegala Proper,2019-10-09,2019-10-10
0.0001660576512546,Kurunegala Proper,2019-10-10,2019-10-11
,Kurunegala Proper,2019-10-11,2019-10-12
-8.908489610261065e-06,Kurunegala Proper,2019-10-12,2019-10-13
,Kurunegala Proper,2019-10-13,2019-10-14
0.0001060791429448,Kurunegala Proper,2019-10-14,2019-10-15
0.0002140748191416,Kurunegala Proper,2019-10-15,2019-10-16
,Kurunegala Proper,2019-10-16,2019-10-17
7.891319694176466e-05,Kurunegala Proper,2019-10-17,2019-10-18
0.0002509312842807,Kurunegala Proper,2019-10-18,2019-10-19
,Kurunegala Proper,2019-10-19,2019-10-20
,Kurunegala Proper,2019-10-20,2019-10-21
,Kurunegala Proper,2019-10-21,2019-10-22
,Kurunegala Proper,2019-10-22,2019-10-23
,Kurunegala Proper,2019-10-23,2019-10-24
,Kurunegala Proper,2019-10-24,2019-10-25
-3.1219205748626694e-05,Kurunegala Proper,2019-10-25,2019-10-26
,Kurunegala Proper,2019-10-26,2019-10-27
,Kurunegala Proper,2019-10-27,2019-10-28
,Kurunegala Proper,2019-10-28,2019-10-29
,Kurunegala Proper,2019-10-29,2019-10-30
,Kurunegala Proper,2019-10-30,2019-10-31
0.0001063504532794,Kurunegala Proper,2019-10-31,2019-11-01
0.0001774768347211,Kurunegala Proper,2019-11-01,2019-11-02
0.0001886189110071,Kurunegala Proper,2019-11-02,2019-11-03
-7.817408913979307e-05,Kurunegala Proper,2019-11-03,2019-11-04
0.0001277877985303,Kurunegala Proper,2019-11-04,2019-11-05
0.0001843718009165,Kurunegala Proper,2019-11-05,2019-11-06
0.0002056428348669,Kurunegala Proper,2019-11-06,2019-11-07
0.0001941913470078,Kurunegala Proper,2019-11-07,2019-11-08
7.824492713224594e-05,Kurunegala Proper,2019-11-08,2019-11-09
8.715247531654315e-05,Kurunegala Proper,2019-11-09,2019-11-10
0.0002539444945964,Kurunegala Proper,2019-11-10,2019-11-11
0.0002041940019707,Kurunegala Proper,2019-11-11,2019-11-12
0.0002165750668733,Kurunegala Proper,2019-11-12,2019-11-13
6.125360635138347e-05,Kurunegala Proper,2019-11-13,2019-11-14
6.395247983865537e-05,Kurunegala Proper,2019-11-14,2019-11-15
8.065719083391174e-05,Kurunegala Proper,2019-11-15,2019-11-16
,Kurunegala Proper,2019-11-16,2019-11-17
8.94978263108342e-05,Kurunegala Proper,2019-11-17,2019-11-18
0.000156017211736,Kurunegala Proper,2019-11-18,2019-11-19
0.0001896863889985,Kurunegala Proper,2019-11-19,2019-11-20
3.38817601245183e-05,Kurunegala Proper,2019-11-20,2019-11-21
6.691197564337526e-05,Kurunegala Proper,2019-11-21,2019-11-22
,Kurunegala Proper,2019-11-22,2019-11-23
,Kurunegala Proper,2019-11-23,2019-11-24
,Kurunegala Proper,2019-11-24,2019-11-25
,Kurunegala Proper,2019-11-25,2019-11-26
0.0001221743195979,Kurunegala Proper,2019-11-26,2019-11-27
0.0001188412187438,Kurunegala Proper,2019-11-27,2019-11-28
,Kurunegala Proper,2019-11-28,2019-11-29
,Kurunegala Proper,2019-11-29,2019-11-30
,Kurunegala Proper,2019-11-30,2019-12-01
0.0002465931135161,Kurunegala Proper,2019-12-01,2019-12-02
,Kurunegala Proper,2019-12-02,2019-12-03
0.0001473769337308,Kurunegala Proper,2019-12-03,2019-12-04
,Kurunegala Proper,2019-12-04,2019-12-05
,Kurunegala Proper,2019-12-05,2019-12-06
8.37378805377434e-05,Kurunegala Proper,2019-12-06,2019-12-07
,Kurunegala Proper,2019-12-07,2019-12-08
-1.3191698488478e-05,Kurunegala Proper,2019-12-08,2019-12-09
,Kurunegala Proper,2019-12-09,2019-12-10
-9.629187053943472e-05,Kurunegala Proper,2019-12-10,2019-12-11
,Kurunegala Proper,2019-12-11,2019-12-12
0.0001002804645766,Kurunegala Proper,2019-12-12,2019-12-13
0.0001610297559171,Kurunegala Proper,2019-12-13,2019-12-14
0.0001960549510717,Kurunegala Proper,2019-12-14,2019-12-15
0.0001172906521365,Kurunegala Proper,2019-12-15,2019-12-16
3.628711080527792e-05,Kurunegala Proper,2019-12-16,2019-12-17
,Kurunegala Proper,2019-12-17,2019-12-18
,Kurunegala Proper,2019-12-18,2019-12-19
,Kurunegala Proper,2019-12-19,2019-12-20
,Kurunegala Proper,2019-12-20,2019-12-21
4.793732083930929e-05,Kurunegala Proper,2019-12-21,2019-12-22
,Kurunegala Proper,2019-12-22,2019-12-23
7.627636617631086e-05,Kurunegala Proper,2019-12-23,2019-12-24
0.0001072019777463,Kurunegala Proper,2019-12-24,2019-12-25
,Kurunegala Proper,2019-12-25,2019-12-26
9.045389003546796e-05,Kurunegala Proper,2019-12-26,2019-12-27
0.0001642742874337,Kurunegala Proper,2019-12-27,2019-12-28
0.0001805844588422,Kurunegala Proper,2019-12-28,2019-12-29
0.000103876101852,Kurunegala Proper,2019-12-29,2019-12-30
2.646772181227736e-05,Kurunegala Proper,2019-12-30,2019-12-31
0.0001807247238951,Kurunegala Proper,2019-12-31,2020-01-01
9.633496020854536e-05,Kurunegala Proper,2020-01-01,2020-01-02
0.0001126936081057,Kurunegala Proper,2020-01-02,2020-01-03
0.0002053645654037,Kurunegala Proper,2020-01-03,2020-01-04
0.0001507927537975,Kurunegala Proper,2020-01-04,2020-01-05
0.0003289062851294,Kurunegala Proper,2020-01-05,2020-01-06
0.0001116605357003,Kurunegala Proper,2020-01-06,2020-01-07
7.794366560654974e-05,Kurunegala Proper,2020-01-07,2020-01-08
0.0001076805150194,Kurunegala Proper,2020-01-08,2020-01-09
4.106283001902346e-05,Kurunegala Proper,2020-01-09,2020-01-10
0.0001611926137142,Kurunegala Proper,2020-01-10,2020-01-11
-1.399785135734852e-05,Kurunegala Proper,2020-01-11,2020-01-12
1.874852305276349e-05,Kurunegala Proper,2020-01-12,2020-01-13
0.000148542685889,Kurunegala Proper,2020-01-13,2020-01-14
0.00017475335171,Kurunegala Proper,2020-01-14,2020-01-15
0.0003007535762718,Kurunegala Proper,2020-01-15,2020-01-16
0.0001351455223032,Kurunegala Proper,2020-01-16,2020-01-17
,Kurunegala Proper,2020-01-17,2020-01-18
2.6839902862685936e-05,Kurunegala Proper,2020-01-18,2020-01-19
0.0001419667766806,Kurunegala Proper,2020-01-19,2020-01-20
0.0001131715883095,Kurunegala Proper,2020-01-20,2020-01-21
0.0001751888361625,Kurunegala Proper,2020-01-21,2020-01-22
,Kurunegala Proper,2020-01-22,2020-01-23
-4.8082885768963024e-05,Kurunegala Proper,2020-01-23,2020-01-24
0.0001981369377604,Kurunegala Proper,2020-01-24,2020-01-25
1.7303302644902497e-05,Kurunegala Proper,2020-01-25,2020-01-26
0.0001756975661421,Kurunegala Proper,2020-01-26,2020-01-27
0.0001387031517931,Kurunegala Proper,2020-01-27,2020-01-28
0.0002198885377213,Kurunegala Proper,2020-01-28,2020-01-29
5.969327432907513e-05,Kurunegala Proper,2020-01-29,2020-01-30
0.0001501551933796,Kurunegala Proper,2020-01-30,2020-01-31
0.0002217975041786,Kurunegala Proper,2020-01-31,2020-02-01
0.0001376647346662,Kurunegala Proper,2020-02-01,2020-02-02
0.0001091789176545,Kurunegala Proper,2020-02-02,2020-02-03
0.0001386974365415,Kurunegala Proper,2020-02-03,2020-02-04
0.0003348459427343,Kurunegala Proper,2020-02-04,2020-02-05
0.0002222889455135,Kurunegala Proper,2020-02-05,2020-02-06
0.0002871197162383,Kurunegala Proper,2020-02-06,2020-02-07
0.0002009660498433,Kurunegala Proper,2020-02-07,2020-02-08
0.000207676756615,Kurunegala Proper,2020-02-08,2020-02-09
0.0001468296748677,Kurunegala Proper,2020-02-09,2020-02-10
0.0002010711163343,Kurunegala Proper,2020-02-10,2020-02-11
0.0001898902298442,Kurunegala Proper,2020-02-11,2020-02-12
,Kurunegala Proper,2020-02-12,2020-02-13
7.648226906644275e-05,Kurunegala Proper,2020-02-13,2020-02-14
0.0001065981050487,Kurunegala Proper,2020-02-14,2020-02-15
0.0002655561084769,Kurunegala Proper,2020-02-15,2020-02-16
0.0001622676483622,Kurunegala Proper,2020-02-16,2020-02-17
0.0002263362982321,Kurunegala Proper,2020-02-17,2020-02-18
8.459391919798319e-05,Kurunegala Proper,2020-02-18,2020-02-19
0.0001113597130089,Kurunegala Proper,2020-02-19,2020-02-20
0.0002048219876873,Kurunegala Proper,2020-02-20,2020-02-21
-3.0404588040939536e-05,Kurunegala Proper,2020-02-21,2020-02-22
,Kurunegala Proper,2020-02-22,2020-02-23
0.0001863516307574,Kurunegala Proper,2020-02-23,2020-02-24
6.759116487426295e-05,Kurunegala Proper,2020-02-24,2020-02-25
7.135234672442683e-05,Kurunegala Proper,2020-02-25,2020-02-26
0.0002949805391025,Kurunegala Proper,2020-02-26,2020-02-27
0.0001852784942621,Kurunegala Proper,2020-02-27,2020-02-28
0.0001161346235688,Kurunegala Proper,2020-02-28,2020-02-29
0.0002430095316196,Kurunegala Proper,2020-02-29,2020-03-01
0.000207375169491,Kurunegala Proper,2020-03-01,2020-03-02
0.0003810222523761,Kurunegala Proper,2020-03-02,2020-03-03
0.0001779813217599,Kurunegala Proper,2020-03-03,2020-03-04
0.0003827242534766,Kurunegala Proper,2020-03-04,2020-03-05
0.0005032967399339,Kurunegala Proper,2020-03-05,2020-03-06
,Kurunegala Proper,2020-03-06,2020-03-07
0.0001951639008502,Kurunegala Proper,2020-03-07,2020-03-08
0.0002944688357918,Kurunegala Proper,2020-03-08,2020-03-09
0.0001498565087293,Kurunegala Proper,2020-03-09,2020-03-10
0.0001391567594588,Kurunegala Proper,2020-03-10,2020-03-11
0.0002964918957615,Kurunegala Proper,2020-03-11,2020-03-12
0.0001226939272128,Kurunegala Proper,2020-03-12,2020-03-13
0.0002928554342565,Kurunegala Proper,2020-03-13,2020-03-14
0.0002728822591643,Kurunegala Proper,2020-03-14,2020-03-15
0.0001636816705774,Kurunegala Proper,2020-03-15,2020-03-16
