HCHO Reading,Location,Current Date,Next Date
4.279425880659867e-05,Jaffna Proper,2020-10-21,2020-10-22
5.7156556618717365e-05,Jaffna Proper,2020-10-22,2020-10-23
0.0001155344015329,Jaffna Proper,2020-10-23,2020-10-24
0.0002107588062203,Jaffna Proper,2020-10-24,2020-10-25
1.5245627467602886e-05,Jaffna Proper,2020-10-25,2020-10-26
0.0001038537039871,Jaffna Proper,2020-10-26,2020-10-27
5.232721102368477e-05,Jaffna Proper,2020-10-27,2020-10-28
0.0002061904974044,Jaffna Proper,2020-10-28,2020-10-29
0.0003305055272198,Jaffna Proper,2020-10-29,2020-10-30
0.000342778046946,Jaffna Proper,2020-10-30,2020-10-31
0.0001388383415139,Jaffna Proper,2020-10-31,2020-11-01
0.0001106329235108,Jaffna Proper,2020-11-01,2020-11-02
0.000152101452473,Jaffna Proper,2020-11-02,2020-11-03
0.0001516486556873,Jaffna Proper,2020-11-03,2020-11-04
1.2257230357363106e-05,Jaffna Proper,2020-11-04,2020-11-05
,Jaffna Proper,2020-11-05,2020-11-06
0.0001907390934375,Jaffna Proper,2020-11-06,2020-11-07
7.305292078147776e-05,Jaffna Proper,2020-11-07,2020-11-08
,Jaffna Proper,2020-11-08,2020-11-09
7.779650587415951e-05,Jaffna Proper,2020-11-09,2020-11-10
,Jaffna Proper,2020-11-10,2020-11-11
-2.979602137595848e-05,Jaffna Proper,2020-11-11,2020-11-12
0.0001576545689893,Jaffna Proper,2020-11-12,2020-11-13
0.0002645356588312,Jaffna Proper,2020-11-13,2020-11-14
,Jaffna Proper,2020-11-14,2020-11-15
9.957772853181582e-05,Jaffna Proper,2020-11-15,2020-11-16
,Jaffna Proper,2020-11-16,2020-11-17
0.0002245614446817,Jaffna Proper,2020-11-17,2020-11-18
0.0001423277538193,Jaffna Proper,2020-11-18,2020-11-19
7.6148812200337e-05,Jaffna Proper,2020-11-19,2020-11-20
0.000268785830894,Jaffna Proper,2020-11-20,2020-11-21
8.954452879864067e-05,Jaffna Proper,2020-11-21,2020-11-22
,Jaffna Proper,2020-11-22,2020-11-23
,Jaffna Proper,2020-11-23,2020-11-24
,Jaffna Proper,2020-11-24,2020-11-25
,Jaffna Proper,2020-11-25,2020-11-26
0.0001375431166525,Jaffna Proper,2020-11-26,2020-11-27
0.0001128369621484,Jaffna Proper,2020-11-27,2020-11-28
0.0001451435881662,Jaffna Proper,2020-11-28,2020-11-29
0.0001267927495039,Jaffna Proper,2020-11-29,2020-11-30
0.0001030685216984,Jaffna Proper,2020-11-30,2020-12-01
,Jaffna Proper,2020-12-01,2020-12-02
,Jaffna Proper,2020-12-02,2020-12-03
,Jaffna Proper,2020-12-03,2020-12-04
,Jaffna Proper,2020-12-04,2020-12-05
,Jaffna Proper,2020-12-05,2020-12-06
0.0001214533920627,Jaffna Proper,2020-12-06,2020-12-07
0.000182133846572,Jaffna Proper,2020-12-07,2020-12-08
-3.2313403213533986e-06,Jaffna Proper,2020-12-08,2020-12-09
5.932172659776299e-05,Jaffna Proper,2020-12-09,2020-12-10
5.5532611036010346e-05,Jaffna Proper,2020-12-10,2020-12-11
7.779808944841722e-05,Jaffna Proper,2020-12-11,2020-12-12
,Jaffna Proper,2020-12-12,2020-12-13
9.191733851151886e-06,Jaffna Proper,2020-12-13,2020-12-14
4.549508443338095e-05,Jaffna Proper,2020-12-14,2020-12-15
,Jaffna Proper,2020-12-15,2020-12-16
4.869582451850327e-05,Jaffna Proper,2020-12-16,2020-12-17
-0.0003524730243572,Jaffna Proper,2020-12-17,2020-12-18
,Jaffna Proper,2020-12-18,2020-12-19
5.400992951190413e-05,Jaffna Proper,2020-12-19,2020-12-20
,Jaffna Proper,2020-12-20,2020-12-21
,Jaffna Proper,2020-12-21,2020-12-22
,Jaffna Proper,2020-12-22,2020-12-23
,Jaffna Proper,2020-12-23,2020-12-24
4.4290230259367554e-05,Jaffna Proper,2020-12-24,2020-12-25
,Jaffna Proper,2020-12-25,2020-12-26
6.543718966932466e-05,Jaffna Proper,2020-12-26,2020-12-27
,Jaffna Proper,2020-12-27,2020-12-28
0.0001881793447567,Jaffna Proper,2020-12-28,2020-12-29
8.151630791404039e-05,Jaffna Proper,2020-12-29,2020-12-30
-1.562505238320875e-05,Jaffna Proper,2020-12-30,2020-12-31
0.0001601173873665,Jaffna Proper,2020-12-31,2021-01-01
2.1918794363933355e-05,Jaffna Proper,2021-01-01,2021-01-02
-0.0001390363539464,Jaffna Proper,2021-01-02,2021-01-03
7.925657834430568e-05,Jaffna Proper,2021-01-03,2021-01-04
,Jaffna Proper,2021-01-04,2021-01-05
,Jaffna Proper,2021-01-05,2021-01-06
2.894871828581766e-05,Jaffna Proper,2021-01-06,2021-01-07
6.497214625312254e-05,Jaffna Proper,2021-01-07,2021-01-08
,Jaffna Proper,2021-01-08,2021-01-09
,Jaffna Proper,2021-01-09,2021-01-10
,Jaffna Proper,2021-01-10,2021-01-11
,Jaffna Proper,2021-01-11,2021-01-12
8.037806901853211e-05,Jaffna Proper,2021-01-12,2021-01-13
,Jaffna Proper,2021-01-13,2021-01-14
,Jaffna Proper,2021-01-14,2021-01-15
,Jaffna Proper,2021-01-15,2021-01-16
,Jaffna Proper,2021-01-16,2021-01-17
5.802900556339291e-06,Jaffna Proper,2021-01-17,2021-01-18
2.2663151582631538e-05,Jaffna Proper,2021-01-18,2021-01-19
0.0001462157133041,Jaffna Proper,2021-01-19,2021-01-20
,Jaffna Proper,2021-01-20,2021-01-21
3.5934676800103345e-05,Jaffna Proper,2021-01-21,2021-01-22
9.554883516496696e-05,Jaffna Proper,2021-01-22,2021-01-23
0.0001224546377764,Jaffna Proper,2021-01-23,2021-01-24
0.0001464955449019,Jaffna Proper,2021-01-24,2021-01-25
2.0084292693937985e-05,Jaffna Proper,2021-01-25,2021-01-26
8.556010486040432e-05,Jaffna Proper,2021-01-26,2021-01-27
0.0001515848286555,Jaffna Proper,2021-01-27,2021-01-28
8.788841507070404e-05,Jaffna Proper,2021-01-28,2021-01-29
,Jaffna Proper,2021-01-29,2021-01-30
2.2323333336001992e-05,Jaffna Proper,2021-01-30,2021-01-31
,Jaffna Proper,2021-01-31,2021-02-01
0.0001744496219973,Jaffna Proper,2021-02-01,2021-02-02
,Jaffna Proper,2021-02-02,2021-02-03
4.333937976984247e-05,Jaffna Proper,2021-02-03,2021-02-04
2.5047098771279105e-05,Jaffna Proper,2021-02-04,2021-02-05
5.581288479781449e-05,Jaffna Proper,2021-02-05,2021-02-06
0.0001213783661551,Jaffna Proper,2021-02-06,2021-02-07
,Jaffna Proper,2021-02-07,2021-02-08
5.866181538119617e-05,Jaffna Proper,2021-02-08,2021-02-09
5.708858115247355e-05,Jaffna Proper,2021-02-09,2021-02-10
0.0001379789373418,Jaffna Proper,2021-02-10,2021-02-11
6.499248865476977e-05,Jaffna Proper,2021-02-11,2021-02-12
8.46128294125127e-05,Jaffna Proper,2021-02-12,2021-02-13
0.0001024658618403,Jaffna Proper,2021-02-13,2021-02-14
0.0001576006784497,Jaffna Proper,2021-02-14,2021-02-15
0.0001028279826143,Jaffna Proper,2021-02-15,2021-02-16
0.0001364027736437,Jaffna Proper,2021-02-16,2021-02-17
0.0001031945666605,Jaffna Proper,2021-02-17,2021-02-18
0.0001346249632245,Jaffna Proper,2021-02-18,2021-02-19
6.942484201050744e-05,Jaffna Proper,2021-02-19,2021-02-20
0.0001243894617438,Jaffna Proper,2021-02-20,2021-02-21
0.0002192683857428,Jaffna Proper,2021-02-21,2021-02-22
8.209486575042726e-05,Jaffna Proper,2021-02-22,2021-02-23
8.366722275045935e-05,Jaffna Proper,2021-02-23,2021-02-24
9.291464252164232e-05,Jaffna Proper,2021-02-24,2021-02-25
0.0001794197518725,Jaffna Proper,2021-02-25,2021-02-26
0.0001250230698813,Jaffna Proper,2021-02-26,2021-02-27
2.0849042393248915e-05,Jaffna Proper,2021-02-27,2021-02-28
0.0001771722695592,Jaffna Proper,2021-02-28,2021-03-01
4.828937952643504e-05,Jaffna Proper,2021-03-01,2021-03-02
0.0001836212400445,Jaffna Proper,2021-03-02,2021-03-03
1.1658695548214142e-05,Jaffna Proper,2021-03-03,2021-03-04
8.221404269970668e-05,Jaffna Proper,2021-03-04,2021-03-05
7.437495308457516e-05,Jaffna Proper,2021-03-05,2021-03-06
0.0001778362647863,Jaffna Proper,2021-03-06,2021-03-07
9.9316553416706e-05,Jaffna Proper,2021-03-07,2021-03-08
6.060766932216812e-05,Jaffna Proper,2021-03-08,2021-03-09
0.0001019022355885,Jaffna Proper,2021-03-09,2021-03-10
6.948736033229076e-05,Jaffna Proper,2021-03-10,2021-03-11
4.619648044401954e-06,Jaffna Proper,2021-03-11,2021-03-12
9.84083744403022e-05,Jaffna Proper,2021-03-12,2021-03-13
8.820143048409216e-05,Jaffna Proper,2021-03-13,2021-03-14
0.0001388718996741,Jaffna Proper,2021-03-14,2021-03-15
0.0001309257981359,Jaffna Proper,2021-03-15,2021-03-16
0.0002143337860824,Jaffna Proper,2021-03-16,2021-03-17
4.146864464840978e-05,Jaffna Proper,2021-03-17,2021-03-18
7.692005649304276e-05,Jaffna Proper,2021-03-18,2021-03-19
6.571070815241248e-05,Jaffna Proper,2021-03-19,2021-03-20
9.27927772383659e-05,Jaffna Proper,2021-03-20,2021-03-21
0.0001755606222137,Jaffna Proper,2021-03-21,2021-03-22
0.0001734654650789,Jaffna Proper,2021-03-22,2021-03-23
0.0003016492876551,Jaffna Proper,2021-03-23,2021-03-24
0.0001777596266739,Jaffna Proper,2021-03-24,2021-03-25
0.0001624160929452,Jaffna Proper,2021-03-25,2021-03-26
,Jaffna Proper,2021-03-26,2021-03-27
,Jaffna Proper,2021-03-27,2021-03-28
0.0004055714818696,Jaffna Proper,2021-03-28,2021-03-29
0.0002098891358017,Jaffna Proper,2021-03-29,2021-03-30
0.0001762897222451,Jaffna Proper,2021-03-30,2021-03-31
0.0001636918302403,Jaffna Proper,2021-03-31,2021-04-01
0.0002137272018785,Jaffna Proper,2021-04-01,2021-04-02
0.000342790495402,Jaffna Proper,2021-04-02,2021-04-03
0.0001179159400615,Jaffna Proper,2021-04-03,2021-04-04
0.0002534185437942,Jaffna Proper,2021-04-04,2021-04-05
0.0001348901961317,Jaffna Proper,2021-04-05,2021-04-06
